,text,selected_text,label
2529,I believe I misplaced all of my blog entries.,misplaced all of my blog entries,0
2530,Came home after getting ratty in a shop with the staff and a blister on the foot. Meh.,"ratty in a shop, blister on the foot, Meh",0
2531,I am feeling a bit unwell at the moment  #BGT.,"feeling a bit unwell, at the moment",0
2532, hahahaha! i have not been out with my buddies since sunday! i am so pathetic.,"have not been out with my buddies, since sunday, so pathetic",0
2533,return to Perth     I missed the performance here!,"return to Perth, missed the performance",0
2534,gonna have a sluggish day today.,sluggish day,0
2535,"Big Header Folio (http://bit.ly/MYmeA) has been live for 2 hours, still no sales. I'm feeling very impatient haha.","live for 2 hours, no sales, feeling very impatient",0
2536,quick catch up on missed Neighbours ... poor Libby.,"quick catch up on missed Neighbours, poor Libby",0
2537," It is a woeful observation, is it not?.",is a woeful observation,0
2538,"that`s family for you imna crash, woke up 630 3 days in a row....lol.","imna crash, woke up 630 3 days in a row",0
2539,Looks like my MacBook is malfunctioning.,Looks like my MacBook is malfunctioning,0
2540," And these poor, unfortunate individuals seem to have zero trousers at all... ? http://blip.fm/~78qvz","poor, unfortunate individuals, zero trousers",0
2541, I pine for you! Visit Michigan immediately...I'm impatient for July. ,"I pine for you, Visit Michigan immediately, I'm impatient for July",0
2542,Can`t sleep...so I`m watching HGTV. I`m afraid infomercials are about to take over.,"Can`t sleep, afraid infomercials are about to take over",0
2543,chillin after a LENGTHY day of basketball super exhausted sleepy time zzzz,LENGTHY day of basketball super exhausted sleepy,0
2544,**** traffic. Going to be late!,"**** traffic, Going to be late",0
2545,there`s nothing worse than receiving a message regarding a canine that was deserted in your vicinity.,"nothing worse, receiving a message, canine deserted",0
2546,"Back on track with the transcription process. Still can`t stop my lappy overheating, though.",can't stop my lappy overheating,0
2547,"Feeling far less solitary presently in my affection for Fitzcarraldo, the majority of individuals I discuss it with lack comprehension of my discourse.","Feeling far less solitary, individuals I discuss it with lack comprehension",0
2548,"I require a nap, however, I shall not be able to take one.","require a nap, shall not be able to take one",0
2549,now the picture won't load on twitter.,picture won't load on twitter,0
2550, My elderly Mac experienced a similar issue...and it was never able to charge again.,"experienced a similar issue, never able to charge again",0
2551, ugggh idk how to accomplish that but i simply wish to cease receiving messages from twitterr -ilsE*.,"idk how to accomplish that, wish to cease receiving messages, -ilsE*",0
2552," Oh, that appears dreadful..unfortunate girl.","appears dreadful, unfortunate",0
2553, Thanks! My mother`s seed is bigger and already broken (and sown). I pray Avalina isn`t a flop!.,"bigger, broken, sown, isn`t a flop",0
2554,Dangit...cuz of this weather the house painting is going to be dragged out till next week.,"this weather, house painting is going to be dragged out till next week",0
2555,"Was outside engaging in ball play with dogs, now all hot and perspiring.","engaging in ball play, hot, perspiring",0
2556," Feeling the desire to accompany to SoCo to ascend, but I'm confined to work throughout the weekend.","Feeling the desire to accompany, confined to work throughout the weekend",0
2557,has a headache due to the warmth..,has a headache due to the warmth,0
2558,Hey there! I messaged you recently and you didn't reply  what's going on with that?!.,"messaged you recently, didn't reply, what's going on",0
2559, I wish to depart from work promptly! Not sensing it today.,"wish to depart from work promptly, Not sensing it today",0
2560,"Yeah, it was a foolish error. After a tiring day, etc etc. Those pliers were completely new as well.","foolish error, tiring day, completely new",0
2561," Missing you, Boyfriend! When will I get to see you again? Br!Tt!!!","Missing you, will I get to see you again",0
2562,"really don`t mind (too much)) sittin @ standstill, listenin 2 music, twttrg. But the gas gauge isn`t lookin healthy.","don`t mind, standstill, gas gauge isn`t lookin healthy",0
2563,SON OF A B****!!!! ARGGGHHHHHHHHHHH SO DONE WITH IT..,"SON OF A B****, ARGGGHHHHHHHHHHH, DONE WITH IT",0
2564," ... but i could hardly utter a word! He was likely wondering `who is the oddball?` LOOOOL. Apologize to him on my behalf, please?  x <3.","hardly utter a word, oddball, Apologize",0
2565,i have become enslaved by my mother..,enslaved by my mother,0
2566, aw man im sorry! I have logical reasoning I promise! I had to study in order to tutor my new student! 4give me.,"im sorry, logical reasoning, study, new student",0
2567,"will miss jay leno ... REFERENCE:Unfortunately, I will feel the absence of Jay Leno ...","Unfortunately, absence of Jay Leno",0
2568,Desperately longs for some extra money to purchase the latest Punch Out for Wii.,"Desperately longs, extra money, purchase, latest Punch Out for Wii",0
2569,"it would disgust most, the multitude of methods I can post on social media.","disgust, multitude of methods, post on social media",0
2570,yearning for my loverboy. missing him so intensely.,"yearning for my loverboy, missing him so intensely",0
2571, yes but 75% are on the incorrect wireless program. Some people are not on the right plan and it's affecting them negatively.,"incorrect wireless program, not on the right plan, affecting them negatively",0
2572,Well. That first tweet for today failed.  lol. Back to sleep or bacon and eggs? So hard to choose!!.,"first tweet failed, Back to sleep, bacon and eggs, hard to choose",0
2573,I`m so frustrated today n unfortunately.. Can`t even disclose the cause here.,"frustrated, unfortunately, disclose the cause",0
2574,_Girl OOC sadly we continue to fail at connecting with each other....,"sadly, fail at connecting",0
2575," lol, on blip.fm is not the  on twitter! i despise that song by the way.",despise that song,0
2576,i need to pen terribly. could somebody grab my journal from my apartment for me.,"need to pen terribly, grab my journal, apartment",0
2577,Our aircraft has touched down!! At last about to start boarding...one hour behind schedule. dumb rain!!!,"At last about to start boarding, one hour behind schedule, dumb rain",0
2578,"exactly the same issue i'm facing with genuine classical music, i can't enjoy it.","issue, facing, can't enjoy",0
2579, Me too. I discovered it belatedly and was unable to make a purchase.,"discovered it belatedly, unable to make a purchase",0
2580, He has been applying my cosmetics for YEARS... long preceding Tyra snatched him from us..,applying my cosmetics,0
2581,Aaaa! I must labor today. Why never am I able to have the weekends free? It causes me to feel like crying.,"labor today, never am I able to have the weekends free, causes me to feel like crying",0
2582,sorry men i didn`t log in for a long time  sorry everybody.,"didn't log in for a long time, sorry everybody",0
2583,Oh how I long for the Breakfast. I yearn for it deeply.,"long for the Breakfast, yearn for it deeply",0
2584,just battled against my printer... after 2 hours i emerge triumphant... i detest electronics.,"battled against my printer, emerge triumphant, detest electronics",0
2585,fighting with mum on mothers day.,fighting with mum on mothers day,0
2586,it is on environmental studies and driving me mental.,"environmental studies, driving me mental",0
2587,still unwell  considering naming the puppy june.,"still unwell, considering naming the puppy june",0
2588, Oh that can't be pleasant. I yearn for it greatly.,"can't be pleasant, yearn for it greatly",0
2589,im tweeting... this is so challenging... i fail to comprehend....,"challenging, fail to comprehend",0
2590,Watching Jeremy put together jr`s new radio flyer bike!!!  Jr is unwell with 100 degree fever  napping.  This will uplift his spirits though!,"unwell, 100 degree fever, napping, uplift his spirits",0
2591,is still quite upset over misplacing her hello kitty pendant.,"quite upset, misplacing her hello kitty pendant",0
2592,"Cant believe Venus lost. A real shame. Smh. I think im getting sick  Had such a **** week, doesnt look like the wknd is gona be better!","Cant believe Venus lost. A real shame. Smh. I think im getting sick. Had such a **** week, doesnt look like the wknd is gona be better",0
2593, I observed excessively ample Beverly Hills 90210 today and I am not content of that reality. TV FAIL.,"not content, TV FAIL",0
2594,"1am, silently cleaning up after dinner gathering. While shutting tupprwre cover, central island in my kitchen collapses! Awakens baby. Chaos follows.","silently cleaning up, collapses, awakens baby, chaos follows",0
2595, man i missed it!! Ive been waitn all day 4 u 2 giv the tix away & then whn im rappn up @ wrk u gav my tix away! Im sad!,"missed it, waitn all day, giv the tix away, rappn up @ wrk, gav my tix away, sad",0
2596," i obtained mcdonalds, astonishingly it is not a favored inebriated nourishment alternative. it is lamentable that all restaurants are no longer open 24 hours here.","not a favored inebriated nourishment alternative, lamentable, no longer open 24 hours here",0
2597,i am unable to pay for it  attend school in this location ? !!,"unable to pay for it, attend school in this location",0
2598,10 more days to go for Liberation!!!!!! **** these xams!!,"more days to go for Liberation, **** these xams",0
2599," I know, twitter is depressing me tonight.",twitter is depressing me tonight,0
2600,"****, obtained Chili Beans on my shirt I despise that I have the tendency to be a sloppy eater. Such a woman!","obtained Chili Beans on my shirt, despise, tendency to be a sloppy eater",0
2601,"_brown Blast it, I unintentionally placed instead of in my #FollowFriday.","Blast it, unintentionally placed, instead of",0
